itemCollection_Vehicle_Support_PFT,,,
vehicledef_CARRIER_HEAVY_TBM20B,Mech,1,4
vehicledef_CARRIER_HYBRID_10-5B,Mech,1,4
vehicledef_THOR_AB,Mech,1,5
vehicledef_THOR_TBB,Mech,1,4
vehicledef_THOR_BB,Mech,1,4
vehicledef_SCHILTRON_A1,Mech,1,2
vehicledef_SCHILTRON_B1,Mech,1,2
vehicledef_SCHILTRON_BV,Mech,1,1
vehicledef_SCHILTRON_C1,Mech,1,2
vehicledef_SCHILTRON_D1,Mech,1,2
vehicledef_SCHILTRON_E1,Mech,1,1
vehicledef_SCHILTRON_F1,Mech,1,1
vehicledef_SCHILTRON_G1,Mech,1,1
vehicledef_SCHILTRON_JE1,Mech,1,2
vehicledef_SCHILTRON_PRIME1,Mech,1,1
vehicledef_LONGTOM_B,Mech,1,1
vehicledef_VALI_manned,Mech,1,1
vehicledef_PALADIN_A,Mech,1,1
vehicledef_BALLISTA_A,Mech,1,1
vehicledef_MOBILEHQ_ARMORED_PFT,Mech,1,5
vehicledef_CHEVALIER_BBAP,Mech,1,2
vehicledef_SCHILTRON_PRIME1,Mech,1,2
vehicledef_MOLTKE_M1A,Mech,1,2
vehicledef_DEVASTATOR_DVE-6A,Mech,1,2
vehicledef_PARTISAN_AAA_XL_A,Mech,1,3
vehicledef_PARTISAN_AAA_XL_B,Mech,1,3
vehicledef_THOR_MRBM,Mech,1,3
vehicledef_DEMON_ROYAL_Raijin_B,Mech,1,1
vehicledef_DRILLSON_3058PFT,Mech,1,2
vehicledef_GOBLIN_SEALED,Mech,1,3
